,date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
6125667,2022-07-04,US_VT,2.0,8.0,0.0,-36.0,-77.0,11.0
6125668,2022-07-05,US_VT,13.0,18.0,202.0,-16.0,-39.0,7.0
6125669,2022-07-06,US_VT,12.0,18.0,242.0,-16.0,-34.0,5.0
6125670,2022-07-07,US_VT,11.0,16.0,271.0,-17.0,-33.0,3.0
6125671,2022-07-08,US_VT,3.0,10.0,224.0,-20.0,-35.0,5.0
6125672,2022-07-09,US_VT,1.0,9.0,288.0,-19.0,-23.0,-2.0
6125673,2022-07-10,US_VT,12.0,17.0,285.0,-22.0,-21.0,-4.0
6125674,2022-07-11,US_VT,13.0,15.0,268.0,-15.0,-33.0,4.0
6125675,2022-07-12,US_VT,12.0,12.0,215.0,-15.0,-32.0,6.0
6125676,2022-07-13,US_VT,12.0,17.0,260.0,-10.0,-31.0,4.0
6125677,2022-07-14,US_VT,10.0,15.0,223.0,-15.0,-30.0,5.0
6125678,2022-07-15,US_VT,2.0,8.0,241.0,-20.0,-34.0,5.0
6125679,2022-07-16,US_VT,0.0,10.0,305.0,-18.0,-22.0,-2.0
6125680,2022-07-17,US_VT,12.0,18.0,299.0,-23.0,-21.0,-3.0
6125681,2022-07-18,US_VT,10.0,11.0,157.0,-21.0,-34.0,13.0
6125682,2022-07-19,US_VT,11.0,15.0,273.0,-10.0,-31.0,11.0
6125683,2022-07-20,US_VT,11.0,16.0,265.0,-9.0,-32.0,5.0
6125684,2022-07-21,US_VT,11.0,15.0,198.0,-16.0,-30.0,5.0
6125685,2022-07-22,US_VT,4.0,10.0,246.0,-17.0,-33.0,5.0
6125686,2022-07-23,US_VT,0.0,7.0,314.0,-27.0,-22.0,-1.0
6125687,2022-07-24,US_VT,11.0,11.0,229.0,-26.0,-21.0,-1.0
6125688,2022-07-25,US_VT,13.0,11.0,207.0,-16.0,-33.0,7.0
6125689,2022-07-26,US_VT,13.0,14.0,287.0,-8.0,-31.0,5.0
6125690,2022-07-27,US_VT,14.0,14.0,269.0,-10.0,-31.0,5.0
6125691,2022-07-28,US_VT,10.0,13.0,199.0,-16.0,-30.0,5.0
6125692,2022-07-29,US_VT,8.0,12.0,234.0,-12.0,-33.0,5.0
6125693,2022-07-30,US_VT,2.0,4.0,275.0,-21.0,-21.0,-1.0
6125694,2022-07-31,US_VT,14.0,15.0,296.0,-25.0,-19.0,-3.0
6125695,2022-08-01,US_VT,19.0,20.0,275.0,-13.0,-32.0,4.0
6125696,2022-08-02,US_VT,14.0,14.0,238.0,-12.0,-31.0,6.0
6125697,2022-08-03,US_VT,18.0,20.0,281.0,-11.0,-31.0,5.0
6125698,2022-08-04,US_VT,13.0,15.0,215.0,-13.0,-30.0,5.0
6125699,2022-08-05,US_VT,7.0,10.0,204.0,-17.0,-33.0,6.0
6125700,2022-08-06,US_VT,1.0,6.0,278.0,-15.0,-22.0,-1.0
6125701,2022-08-07,US_VT,13.0,15.0,252.0,-23.0,-20.0,-3.0
6125702,2022-08-08,US_VT,15.0,13.0,213.0,-17.0,-33.0,6.0
6125703,2022-08-09,US_VT,16.0,15.0,220.0,-10.0,-31.0,5.0
6125704,2022-08-10,US_VT,15.0,14.0,242.0,-12.0,-32.0,5.0
6125705,2022-08-11,US_VT,13.0,14.0,229.0,-13.0,-30.0,5.0
6125706,2022-08-12,US_VT,9.0,10.0,222.0,-16.0,-33.0,5.0
6125707,2022-08-13,US_VT,4.0,7.0,286.0,-16.0,-20.0,-2.0
6125708,2022-08-14,US_VT,16.0,15.0,292.0,-20.0,-18.0,-3.0
6125709,2022-08-15,US_VT,18.0,15.0,281.0,-13.0,-33.0,7.0
6125710,2022-08-16,US_VT,18.0,15.0,273.0,-10.0,-33.0,7.0
6125711,2022-08-17,US_VT,15.0,13.0,204.0,-5.0,-32.0,9.0
6125712,2022-08-18,US_VT,16.0,12.0,204.0,-4.0,-31.0,8.0
6125713,2022-08-19,US_VT,8.0,8.0,248.0,-6.0,-34.0,7.0
6125714,2022-08-20,US_VT,2.0,5.0,313.0,-12.0,-20.0,0.0
6125715,2022-08-21,US_VT,15.0,13.0,260.0,-10.0,-19.0,-1.0
6125716,2022-08-22,US_VT,15.0,11.0,225.0,-11.0,-32.0,8.0
6125717,2022-08-23,US_VT,12.0,10.0,172.0,-2.0,-31.0,9.0
6125718,2022-08-24,US_VT,15.0,13.0,228.0,-5.0,-31.0,8.0
6125719,2022-08-25,US_VT,15.0,13.0,230.0,-8.0,-29.0,6.0
6125720,2022-08-26,US_VT,2.0,3.0,131.0,-17.0,-32.0,9.0
6125721,2022-08-27,US_VT,3.0,5.0,256.0,-12.0,-19.0,0.0
6125722,2022-08-28,US_VT,15.0,12.0,240.0,-13.0,-16.0,-2.0
6125723,2022-08-29,US_VT,13.0,9.0,217.0,-17.0,-31.0,6.0
6125724,2022-08-30,US_VT,10.0,8.0,173.0,-13.0,-29.0,6.0
6125725,2022-08-31,US_VT,9.0,11.0,171.0,-8.0,-29.0,6.0
6125726,2022-09-01,US_VT,12.0,17.0,172.0,-8.0,-27.0,3.0
6125727,2022-09-02,US_VT,9.0,12.0,213.0,-8.0,-30.0,3.0
6125728,2022-09-03,US_VT,7.0,11.0,313.0,-11.0,-21.0,-2.0
6125729,2022-09-04,US_VT,21.0,16.0,240.0,-21.0,-19.0,-3.0
6125730,2022-09-05,US_VT,5.0,3.0,128.0,-28.0,-73.0,17.0
6125731,2022-09-06,US_VT,4.0,10.0,134.0,-12.0,-28.0,6.0
6125732,2022-09-07,US_VT,5.0,9.0,171.0,-11.0,-27.0,5.0
6125733,2022-09-08,US_VT,6.0,8.0,179.0,-9.0,-25.0,3.0
6125734,2022-09-09,US_VT,2.0,4.0,175.0,-11.0,-27.0,3.0
6125735,2022-09-10,US_VT,1.0,3.0,244.0,-12.0,-18.0,-1.0
6125736,2022-09-11,US_VT,8.0,9.0,166.0,-5.0,-15.0,-2.0
6125737,2022-09-12,US_VT,7.0,9.0,179.0,-10.0,-26.0,4.0
6137624,2020-02-15,US_WA,2.0,-1.0,8.0,8.0,-3.0,0.0
6137625,2020-02-16,US_WA,15.0,3.0,19.0,5.0,-1.0,-1.0
6137626,2020-02-17,US_WA,12.0,2.0,63.0,-7.0,-35.0,6.0
6137627,2020-02-18,US_WA,5.0,2.0,52.0,7.0,-4.0,0.0
6137628,2020-02-19,US_WA,4.0,3.0,60.0,7.0,-2.0,-1.0
6137629,2020-02-20,US_WA,4.0,3.0,53.0,5.0,-2.0,0.0
6137630,2020-02-21,US_WA,3.0,-1.0,55.0,4.0,-1.0,-1.0
6137631,2020-02-22,US_WA,4.0,0.0,44.0,9.0,0.0,-1.0
6137632,2020-02-23,US_WA,10.0,0.0,-11.0,3.0,1.0,0.0
6137633,2020-02-24,US_WA,3.0,-1.0,15.0,3.0,4.0,-1.0
6137634,2020-02-25,US_WA,6.0,1.0,36.0,5.0,2.0,0.0
6137635,2020-02-26,US_WA,9.0,4.0,48.0,7.0,2.0,-1.0
6137636,2020-02-27,US_WA,9.0,4.0,57.0,9.0,2.0,-1.0
6137637,2020-02-28,US_WA,7.0,2.0,31.0,6.0,3.0,-2.0
6137638,2020-02-29,US_WA,7.0,7.0,31.0,5.0,2.0,-1.0
6137639,2020-03-01,US_WA,18.0,10.0,27.0,9.0,2.0,-1.0
6137640,2020-03-02,US_WA,4.0,8.0,-7.0,-3.0,2.0,0.0
6137641,2020-03-03,US_WA,6.0,11.0,23.0,-2.0,-1.0,1.0
6137642,2020-03-04,US_WA,5.0,9.0,56.0,-2.0,-2.0,0.0
6137643,2020-03-05,US_WA,2.0,7.0,21.0,-8.0,-6.0,2.0
6137644,2020-03-06,US_WA,-2.0,2.0,13.0,-12.0,-8.0,3.0
6137645,2020-03-07,US_WA,-3.0,1.0,18.0,-6.0,-1.0,1.0
6137646,2020-03-08,US_WA,7.0,2.0,34.0,-5.0,-2.0,1.0
6137647,2020-03-09,US_WA,2.0,3.0,49.0,-15.0,-8.0,3.0
6137648,2020-03-10,US_WA,1.0,5.0,37.0,-15.0,-11.0,4.0
6137649,2020-03-11,US_WA,1.0,9.0,46.0,-16.0,-11.0,4.0
6137650,2020-03-12,US_WA,-1.0,15.0,39.0,-20.0,-14.0,5.0
6137651,2020-03-13,US_WA,-9.0,17.0,-15.0,-28.0,-17.0,7.0
6137652,2020-03-14,US_WA,-19.0,8.0,3.0,-22.0,-8.0,6.0
6137653,2020-03-15,US_WA,-10.0,5.0,28.0,-22.0,-11.0,4.0
6137654,2020-03-16,US_WA,-13.0,19.0,45.0,-31.0,-26.0,9.0
6137655,2020-03-17,US_WA,-26.0,8.0,62.0,-33.0,-35.0,13.0
6137656,2020-03-18,US_WA,-28.0,5.0,93.0,-36.0,-38.0,14.0
6137657,2020-03-19,US_WA,-31.0,3.0,87.0,-41.0,-40.0,15.0
6137658,2020-03-20,US_WA,-33.0,3.0,86.0,-42.0,-41.0,15.0
6137659,2020-03-21,US_WA,-43.0,-9.0,75.0,-37.0,-28.0,10.0
6137660,2020-03-22,US_WA,-38.0,-14.0,30.0,-44.0,-32.0,9.0
6137661,2020-03-23,US_WA,-36.0,-9.0,-4.0,-50.0,-44.0,17.0
6137662,2020-03-24,US_WA,-41.0,-13.0,-3.0,-52.0,-49.0,20.0
6137663,2020-03-25,US_WA,-44.0,-16.0,7.0,-54.0,-52.0,21.0
6137664,2020-03-26,US_WA,-49.0,-21.0,-15.0,-59.0,-56.0,23.0
6137665,2020-03-27,US_WA,-51.0,-22.0,-19.0,-61.0,-56.0,24.0
6137666,2020-03-28,US_WA,-55.0,-26.0,-26.0,-56.0,-40.0,16.0
6137667,2020-03-29,US_WA,-48.0,-26.0,-11.0,-56.0,-41.0,13.0
6137668,2020-03-30,US_WA,-45.0,-23.0,-26.0,-60.0,-56.0,21.0
6137669,2020-03-31,US_WA,-42.0,-18.0,-1.0,-58.0,-58.0,23.0
6137670,2020-04-01,US_WA,-40.0,-12.0,18.0,-56.0,-58.0,22.0
6137671,2020-04-02,US_WA,-44.0,-16.0,-1.0,-59.0,-58.0,23.0
6137672,2020-04-03,US_WA,-45.0,-15.0,-12.0,-60.0,-57.0,23.0
6137673,2020-04-04,US_WA,-50.0,-19.0,5.0,-53.0,-41.0,14.0
6137674,2020-04-05,US_WA,-46.0,-21.0,-11.0,-56.0,-42.0,12.0
6137675,2020-04-06,US_WA,-40.0,-16.0,24.0,-57.0,-56.0,20.0
6137676,2020-04-07,US_WA,-40.0,-15.0,37.0,-56.0,-58.0,22.0
6137677,2020-04-08,US_WA,-40.0,-12.0,51.0,-55.0,-58.0,21.0
6137678,2020-04-09,US_WA,-40.0,-11.0,49.0,-56.0,-58.0,22.0
6137679,2020-04-10,US_WA,-42.0,-11.0,36.0,-56.0,-58.0,22.0
6137680,2020-04-11,US_WA,-47.0,-10.0,3.0,-50.0,-41.0,14.0
6137681,2020-04-12,US_WA,-56.0,-27.0,3.0,-51.0,-43.0,11.0
6137682,2020-04-13,US_WA,-40.0,-18.0,19.0,-56.0,-55.0,20.0
6137683,2020-04-14,US_WA,-39.0,-14.0,37.0,-54.0,-56.0,22.0
6137684,2020-04-15,US_WA,-34.0,-9.0,33.0,-52.0,-55.0,21.0
6137685,2020-04-16,US_WA,-35.0,-10.0,44.0,-53.0,-55.0,21.0
6137686,2020-04-17,US_WA,-40.0,-14.0,31.0,-54.0,-54.0,21.0
6137687,2020-04-18,US_WA,-47.0,-18.0,-8.0,-48.0,-38.0,13.0
6137688,2020-04-19,US_WA,-37.0,-17.0,17.0,-47.0,-37.0,10.0
6137689,2020-04-20,US_WA,-34.0,-14.0,33.0,-53.0,-53.0,19.0
6137690,2020-04-21,US_WA,-37.0,-15.0,14.0,-54.0,-54.0,21.0
6137691,2020-04-22,US_WA,-40.0,-14.0,-23.0,-57.0,-55.0,22.0
6137692,2020-04-23,US_WA,-39.0,-12.0,2.0,-56.0,-54.0,21.0
6137693,2020-04-24,US_WA,-40.0,-14.0,17.0,-54.0,-53.0,21.0
6137694,2020-04-25,US_WA,-45.0,-15.0,8.0,-46.0,-37.0,13.0
6137695,2020-04-26,US_WA,-36.0,-15.0,13.0,-46.0,-37.0,10.0
6137696,2020-04-27,US_WA,-34.0,-13.0,9.0,-53.0,-51.0,19.0
6137697,2020-04-28,US_WA,-33.0,-10.0,28.0,-51.0,-53.0,12.0
6137698,2020-04-29,US_WA,-33.0,-8.0,31.0,-50.0,-52.0,19.0
6137699,2020-04-30,US_WA,-33.0,-7.0,17.0,-52.0,-52.0,20.0
6137700,2020-05-01,US_WA,-33.0,-6.0,40.0,-48.0,-50.0,19.0
6137701,2020-05-02,US_WA,-43.0,-12.0,-20.0,-46.0,-35.0,13.0
6137702,2020-05-03,US_WA,-32.0,-9.0,9.0,-44.0,-33.0,9.0
6137703,2020-05-04,US_WA,-30.0,-7.0,18.0,-50.0,-48.0,17.0
6137704,2020-05-05,US_WA,-26.0,1.0,78.0,-46.0,-49.0,17.0
6137705,2020-05-06,US_WA,-32.0,-5.0,36.0,-49.0,-50.0,18.0
6137706,2020-05-07,US_WA,-30.0,-2.0,80.0,-46.0,-50.0,17.0
6137707,2020-05-08,US_WA,-31.0,0.0,103.0,-43.0,-48.0,16.0
6137708,2020-05-09,US_WA,-34.0,8.0,108.0,-30.0,-30.0,7.0
6137709,2020-05-10,US_WA,-22.0,10.0,77.0,-32.0,-29.0,5.0
6137710,2020-05-11,US_WA,-32.0,-11.0,25.0,-48.0,-47.0,16.0
6137711,2020-05-12,US_WA,-31.0,-6.0,28.0,-48.0,-48.0,18.0
6137712,2020-05-13,US_WA,-31.0,-4.0,56.0,-45.0,-48.0,17.0
6137713,2020-05-14,US_WA,-33.0,-6.0,41.0,-48.0,-48.0,18.0
6137714,2020-05-15,US_WA,-33.0,-6.0,84.0,-45.0,-47.0,16.0
6137715,2020-05-16,US_WA,-40.0,-10.0,17.0,-41.0,-30.0,10.0
6137716,2020-05-17,US_WA,-30.0,-7.0,45.0,-40.0,-28.0,8.0
6137717,2020-05-18,US_WA,-28.0,-8.0,46.0,-47.0,-45.0,15.0
6137718,2020-05-19,US_WA,-28.0,-5.0,59.0,-46.0,-47.0,17.0
6137719,2020-05-20,US_WA,-30.0,-5.0,29.0,-47.0,-47.0,17.0
6137720,2020-05-21,US_WA,-30.0,-4.0,25.0,-47.0,-47.0,18.0
6137721,2020-05-22,US_WA,-31.0,-2.0,51.0,-44.0,-47.0,16.0
6137722,2020-05-23,US_WA,-36.0,-4.0,91.0,-32.0,-26.0,7.0
6137723,2020-05-24,US_WA,-24.0,-2.0,101.0,-33.0,-27.0,5.0
6137724,2020-05-25,US_WA,-35.0,-10.0,35.0,-56.0,-75.0,22.0
6137725,2020-05-26,US_WA,-26.0,-3.0,81.0,-43.0,-45.0,15.0
6137726,2020-05-27,US_WA,-24.0,-1.0,125.0,-41.0,-44.0,14.0
6137727,2020-05-28,US_WA,-26.0,-1.0,102.0,-42.0,-44.0,15.0
6137728,2020-05-29,US_WA,-29.0,-3.0,112.0,-41.0,-43.0,14.0
6137729,2020-05-30,US_WA,-41.0,-13.0,-7.0,-40.0,-21.0,10.0
6137730,2020-05-31,US_WA,-27.0,-6.0,31.0,-36.0,-20.0,7.0
6137731,2020-06-01,US_WA,-22.0,-2.0,69.0,-41.0,-42.0,13.0
6137732,2020-06-02,US_WA,-24.0,-1.0,63.0,-42.0,-43.0,15.0
6137733,2020-06-03,US_WA,-22.0,2.0,93.0,-40.0,-43.0,14.0
6137734,2020-06-04,US_WA,-24.0,1.0,84.0,-42.0,-43.0,14.0
6137735,2020-06-05,US_WA,-26.0,-2.0,76.0,-40.0,-42.0,14.0
6137736,2020-06-06,US_WA,-30.0,-3.0,65.0,-31.0,-18.0,7.0
6137737,2020-06-07,US_WA,-20.0,-4.0,46.0,-33.0,-19.0,6.0
6137738,2020-06-08,US_WA,-20.0,-4.0,46.0,-42.0,-41.0,13.0
6137739,2020-06-09,US_WA,-21.0,-3.0,21.0,-44.0,-43.0,16.0
6137740,2020-06-10,US_WA,-18.0,0.0,103.0,-38.0,-42.0,13.0
6137741,2020-06-11,US_WA,-20.0,-1.0,81.0,-39.0,-43.0,14.0
6137742,2020-06-12,US_WA,-24.0,-4.0,56.0,-38.0,-43.0,14.0
6137743,2020-06-13,US_WA,-27.0,-4.0,48.0,-27.0,-16.0,7.0
6137744,2020-06-14,US_WA,-16.0,-4.0,80.0,-25.0,-16.0,4.0
6137745,2020-06-15,US_WA,-18.0,-5.0,19.0,-41.0,-42.0,13.0
6137746,2020-06-16,US_WA,-15.0,0.0,91.0,-37.0,-42.0,13.0
6137747,2020-06-17,US_WA,-15.0,1.0,126.0,-35.0,-42.0,12.0
6137748,2020-06-18,US_WA,-13.0,4.0,133.0,-35.0,-42.0,11.0
6137749,2020-06-19,US_WA,-17.0,1.0,137.0,-32.0,-42.0,9.0
6137750,2020-06-20,US_WA,-24.0,1.0,80.0,-24.0,-15.0,4.0
6137751,2020-06-21,US_WA,-13.0,2.0,93.0,-22.0,-14.0,1.0
6137752,2020-06-22,US_WA,-13.0,-3.0,122.0,-35.0,-43.0,10.0
6137753,2020-06-23,US_WA,-13.0,0.0,145.0,-34.0,-44.0,12.0
6137754,2020-06-24,US_WA,-14.0,0.0,118.0,-34.0,-42.0,11.0
6137755,2020-06-25,US_WA,-14.0,3.0,134.0,-33.0,-42.0,11.0
6137756,2020-06-26,US_WA,-20.0,-2.0,131.0,-32.0,-42.0,11.0
6137757,2020-06-27,US_WA,-26.0,-6.0,69.0,-24.0,-17.0,5.0
6137758,2020-06-28,US_WA,-13.0,-5.0,74.0,-21.0,-14.0,3.0
6137759,2020-06-29,US_WA,-12.0,-4.0,90.0,-35.0,-41.0,10.0
6137760,2020-06-30,US_WA,-11.0,0.0,74.0,-36.0,-42.0,12.0
6137761,2020-07-01,US_WA,-10.0,4.0,72.0,-33.0,-43.0,11.0
6137762,2020-07-02,US_WA,-7.0,12.0,97.0,-31.0,-45.0,11.0
6137763,2020-07-03,US_WA,-12.0,13.0,145.0,-35.0,-61.0,13.0
6137764,2020-07-04,US_WA,-41.0,-1.0,148.0,-27.0,-30.0,3.0
6137765,2020-07-05,US_WA,-17.0,-9.0,110.0,-19.0,-20.0,1.0
6137766,2020-07-06,US_WA,-11.0,-1.0,97.0,-33.0,-45.0,11.0
6137767,2020-07-07,US_WA,-13.0,0.0,85.0,-34.0,-45.0,13.0
6137768,2020-07-08,US_WA,-13.0,1.0,124.0,-34.0,-43.0,11.0
6137769,2020-07-09,US_WA,-15.0,1.0,87.0,-36.0,-43.0,12.0
6137770,2020-07-10,US_WA,-17.0,0.0,137.0,-32.0,-42.0,10.0
6137771,2020-07-11,US_WA,-24.0,-3.0,114.0,-21.0,-15.0,4.0
6137772,2020-07-12,US_WA,-11.0,-2.0,89.0,-22.0,-16.0,3.0
6137773,2020-07-13,US_WA,-11.0,-1.0,115.0,-34.0,-42.0,10.0
6137774,2020-07-14,US_WA,-11.0,2.0,156.0,-33.0,-43.0,11.0
6137775,2020-07-15,US_WA,-11.0,3.0,166.0,-33.0,-42.0,11.0
6137776,2020-07-16,US_WA,-13.0,2.0,114.0,-35.0,-43.0,11.0
6137777,2020-07-17,US_WA,-17.0,-1.0,108.0,-33.0,-43.0,11.0
6137778,2020-07-18,US_WA,-22.0,0.0,171.0,-16.0,-15.0,2.0
6137779,2020-07-19,US_WA,-9.0,1.0,138.0,-17.0,-16.0,1.0
6137780,2020-07-20,US_WA,-10.0,0.0,129.0,-33.0,-43.0,10.0
6137781,2020-07-21,US_WA,-11.0,2.0,154.0,-34.0,-44.0,11.0
6137782,2020-07-22,US_WA,-13.0,0.0,115.0,-35.0,-42.0,11.0
6137783,2020-07-23,US_WA,-14.0,-1.0,101.0,-35.0,-43.0,11.0
6137784,2020-07-24,US_WA,-18.0,-3.0,113.0,-33.0,-42.0,10.0
6137785,2020-07-25,US_WA,-21.0,-1.0,164.0,-16.0,-15.0,2.0
6137786,2020-07-26,US_WA,-9.0,0.0,143.0,-17.0,-16.0,1.0
6137787,2020-07-27,US_WA,-11.0,-1.0,131.0,-34.0,-43.0,10.0
6137788,2020-07-28,US_WA,-12.0,0.0,139.0,-34.0,-43.0,11.0
6137789,2020-07-29,US_WA,-12.0,1.0,147.0,-34.0,-43.0,11.0
6137790,2020-07-30,US_WA,-14.0,2.0,131.0,-35.0,-44.0,11.0
6137791,2020-07-31,US_WA,-16.0,1.0,132.0,-31.0,-43.0,10.0
6137792,2020-08-01,US_WA,-21.0,0.0,141.0,-17.0,-16.0,3.0
6137793,2020-08-02,US_WA,-9.0,0.0,121.0,-18.0,-16.0,1.0
6137794,2020-08-03,US_WA,-9.0,1.0,101.0,-34.0,-43.0,10.0
6137795,2020-08-04,US_WA,-9.0,3.0,147.0,-33.0,-44.0,11.0
6137796,2020-08-05,US_WA,-11.0,1.0,147.0,-33.0,-43.0,10.0
6137797,2020-08-06,US_WA,-15.0,-1.0,70.0,-37.0,-44.0,12.0
6137798,2020-08-07,US_WA,-17.0,-2.0,123.0,-33.0,-43.0,10.0
6137799,2020-08-08,US_WA,-23.0,-3.0,117.0,-21.0,-17.0,3.0
6137800,2020-08-09,US_WA,-9.0,-1.0,134.0,-17.0,-16.0,1.0
6137801,2020-08-10,US_WA,-11.0,-2.0,116.0,-35.0,-43.0,9.0
6137802,2020-08-11,US_WA,-12.0,-1.0,127.0,-35.0,-44.0,11.0
6137803,2020-08-12,US_WA,-13.0,-1.0,122.0,-34.0,-43.0,11.0
6137804,2020-08-13,US_WA,-14.0,0.0,120.0,-34.0,-44.0,11.0
6137805,2020-08-14,US_WA,-17.0,-1.0,139.0,-31.0,-43.0,9.0
6137806,2020-08-15,US_WA,-23.0,-2.0,158.0,-18.0,-17.0,2.0
6137807,2020-08-16,US_WA,-12.0,-2.0,136.0,-19.0,-17.0,0.0
6137808,2020-08-17,US_WA,-12.0,-3.0,104.0,-35.0,-43.0,9.0
6137809,2020-08-18,US_WA,-13.0,-2.0,122.0,-35.0,-43.0,11.0
6137810,2020-08-19,US_WA,-14.0,-2.0,127.0,-35.0,-43.0,10.0
6137811,2020-08-20,US_WA,-15.0,-2.0,94.0,-35.0,-43.0,11.0
6137812,2020-08-21,US_WA,-19.0,-5.0,73.0,-34.0,-43.0,11.0
6137813,2020-08-22,US_WA,-23.0,-4.0,130.0,-18.0,-15.0,3.0
6137814,2020-08-23,US_WA,-11.0,-4.0,113.0,-17.0,-15.0,1.0
6137815,2020-08-24,US_WA,-13.0,-5.0,91.0,-35.0,-42.0,9.0
6137816,2020-08-25,US_WA,-12.0,-2.0,127.0,-35.0,-43.0,11.0
6137817,2020-08-26,US_WA,-13.0,-2.0,128.0,-35.0,-42.0,10.0
6137818,2020-08-27,US_WA,-14.0,-2.0,118.0,-34.0,-42.0,10.0
6137819,2020-08-28,US_WA,-18.0,-4.0,130.0,-32.0,-41.0,9.0
6137820,2020-08-29,US_WA,-23.0,-5.0,123.0,-18.0,-15.0,2.0
6137821,2020-08-30,US_WA,-9.0,-5.0,99.0,-17.0,-14.0,1.0
6137822,2020-08-31,US_WA,-11.0,-4.0,76.0,-36.0,-42.0,9.0
6137823,2020-09-01,US_WA,-9.0,2.0,121.0,-33.0,-42.0,10.0
6137824,2020-09-02,US_WA,-11.0,0.0,118.0,-35.0,-42.0,10.0
6137825,2020-09-03,US_WA,-11.0,2.0,109.0,-31.0,-42.0,10.0
6137826,2020-09-04,US_WA,-15.0,1.0,122.0,-30.0,-43.0,9.0
6137827,2020-09-05,US_WA,-22.0,-3.0,128.0,-18.0,-18.0,2.0
6137828,2020-09-06,US_WA,-8.0,-1.0,135.0,-19.0,-16.0,0.0
6137829,2020-09-07,US_WA,-14.0,-3.0,147.0,-41.0,-72.0,14.0
6137830,2020-09-08,US_WA,-13.0,-1.0,79.0,-33.0,-45.0,10.0
6137831,2020-09-09,US_WA,-15.0,-2.0,95.0,-38.0,-42.0,10.0
6137832,2020-09-10,US_WA,-17.0,-2.0,85.0,-37.0,-42.0,10.0
6137833,2020-09-11,US_WA,-22.0,-6.0,53.0,-37.0,-41.0,11.0
6137834,2020-09-12,US_WA,-29.0,-10.0,17.0,-32.0,-17.0,6.0
6137835,2020-09-13,US_WA,-22.0,-12.0,-8.0,-33.0,-18.0,5.0
6137836,2020-09-14,US_WA,-18.0,-8.0,9.0,-42.0,-41.0,12.0
6137837,2020-09-15,US_WA,-17.0,-5.0,29.0,-42.0,-42.0,13.0
6137838,2020-09-16,US_WA,-17.0,-7.0,38.0,-42.0,-42.0,12.0
6137839,2020-09-17,US_WA,-19.0,-6.0,34.0,-40.0,-42.0,12.0
6137840,2020-09-18,US_WA,-21.0,-9.0,28.0,-40.0,-40.0,11.0
6137841,2020-09-19,US_WA,-20.0,-5.0,62.0,-27.0,-13.0,4.0
6137842,2020-09-20,US_WA,-12.0,-6.0,67.0,-26.0,-11.0,2.0
6137843,2020-09-21,US_WA,-17.0,-9.0,50.0,-41.0,-40.0,10.0
6137844,2020-09-22,US_WA,-15.0,-6.0,65.0,-40.0,-40.0,11.0
6137845,2020-09-23,US_WA,-19.0,-9.0,2.0,-46.0,-40.0,12.0
6137846,2020-09-24,US_WA,-19.0,-7.0,13.0,-43.0,-40.0,12.0
6137847,2020-09-25,US_WA,-20.0,-8.0,6.0,-43.0,-39.0,12.0
6137848,2020-09-26,US_WA,-20.0,-6.0,31.0,-30.0,-11.0,4.0
6137849,2020-09-27,US_WA,-12.0,-8.0,46.0,-27.0,-11.0,3.0
6137850,2020-09-28,US_WA,-16.0,-8.0,42.0,-41.0,-38.0,10.0
6137851,2020-09-29,US_WA,-16.0,-7.0,63.0,-41.0,-39.0,11.0
6137852,2020-09-30,US_WA,-14.0,-5.0,59.0,-40.0,-39.0,10.0
6137853,2020-10-01,US_WA,-14.0,-2.0,40.0,-39.0,-38.0,10.0
6137854,2020-10-02,US_WA,-17.0,-4.0,64.0,-37.0,-37.0,9.0
6137855,2020-10-03,US_WA,-19.0,-4.0,63.0,-26.0,-12.0,3.0
6137856,2020-10-04,US_WA,-14.0,-7.0,24.0,-29.0,-13.0,3.0
6137857,2020-10-05,US_WA,-16.0,-6.0,38.0,-42.0,-38.0,10.0
6137858,2020-10-06,US_WA,-16.0,-5.0,68.0,-41.0,-39.0,11.0
6137859,2020-10-07,US_WA,-18.0,-6.0,56.0,-43.0,-39.0,11.0
6137860,2020-10-08,US_WA,-19.0,-6.0,41.0,-41.0,-39.0,11.0
6137861,2020-10-09,US_WA,-19.0,-6.0,51.0,-39.0,-39.0,10.0
6137862,2020-10-10,US_WA,-22.0,-6.0,21.0,-33.0,-12.0,5.0
6137863,2020-10-11,US_WA,-18.0,-11.0,-18.0,-36.0,-13.0,5.0
6137864,2020-10-12,US_WA,-18.0,-9.0,31.0,-42.0,-41.0,11.0
6137865,2020-10-13,US_WA,-19.0,-8.0,20.0,-44.0,-40.0,13.0
6137866,2020-10-14,US_WA,-17.0,-6.0,49.0,-42.0,-38.0,11.0
6137867,2020-10-15,US_WA,-18.0,-6.0,46.0,-40.0,-38.0,11.0
6137868,2020-10-16,US_WA,-20.0,-7.0,22.0,-41.0,-38.0,11.0
6137869,2020-10-17,US_WA,-20.0,-6.0,51.0,-28.0,-12.0,4.0
6137870,2020-10-18,US_WA,-14.0,-9.0,1.0,-32.0,-13.0,4.0
6137871,2020-10-19,US_WA,-20.0,-10.0,8.0,-44.0,-38.0,11.0
6137872,2020-10-20,US_WA,-17.0,-6.0,51.0,-42.0,-39.0,12.0
6137873,2020-10-21,US_WA,-18.0,-7.0,34.0,-44.0,-38.0,11.0
